Port Name,State,Port Code,Border,Date,Measure,Value
St. John,North Dakota,3405,US-Canada Border,06/01/2019 12:00:00 AM,Buses,3
St. John,North Dakota,3405,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,47
Sherwood,North Dakota,3414,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,571
Sherwood,North Dakota,3414,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,323
Sherwood,North Dakota,3414,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,308
Sherwood,North Dakota,3414,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,1303
Sherwood,North Dakota,3414,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,2374
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,29
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,9
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,20
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,325
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,671
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Buses,2
Sarles,North Dakota,3409,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,28
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,7079
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,6174
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,1508
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Trains,148
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,444
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,17852
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,7934
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,6947
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,13941
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,133
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Buses,6
Portal,North Dakota,3403,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,244
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,18549
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,16894
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,2128
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Trains,124
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,248
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,11826
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,2281
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,24210
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,56025
Pinecreek,Minnesota,3425,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,19
Pinecreek,Minnesota,3425,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,7
Pinecreek,Minnesota,3425,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,12
Pinecreek,Minnesota,3425,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,309
Pinecreek,Minnesota,3425,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,592
Lancaster,Minnesota,3430,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,392
Lancaster,Minnesota,3430,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,101
Lancaster,Minnesota,3430,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,291
Lancaster,Minnesota,3430,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,2825
Lancaster,Minnesota,3430,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,5866
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,1362
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,946
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,417
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Trains,358
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,716
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,54903
Port Angeles,Washington,3007,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,31
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,16388
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,41703
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,90004
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,1824
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Buses,34
International Falls-Ranier,Minnesota,3604,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,792
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,1111
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,730
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,381
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,22204
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,47364
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Buses,59
Grand Portage,Minnesota,3613,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,772
Alcan,Alaska,3104,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,142
Alcan,Alaska,3104,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,675
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,156
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Buses,13
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,522
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,6193
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,2755
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,114
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,11
Dalton Cache,Alaska,3106,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,125
Ketchikan,Alaska,3102,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,60
Ketchikan,Alaska,3102,US-Canada Border,06/01/2019 12:00:00 AM,Buses,5
Ketchikan,Alaska,3102,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,170
Ketchikan,Alaska,3102,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,842
Ketchikan,Alaska,3102,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,458
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,48767
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Buses,2652
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,782
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,21844
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,10886
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,27454
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Trains,152
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,200
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,20
Skagway,Alaska,3103,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,213
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,1384
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,213
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,66139
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,218818
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,124335
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,459
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,1597
Douglas,Arizona,2601,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,2056
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,280
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,52
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,3599
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,133395
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,47271
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,27
Lukeville,Arizona,2602,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,27
Naco,Arizona,2603,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,13280
Naco,Arizona,2603,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,47123
Naco,Arizona,2603,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,27247
Naco,Arizona,2603,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,140
Naco,Arizona,2603,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,171
Naco,Arizona,2603,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,311
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,15185
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,724
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,226216
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,510549
Pembina,North Dakota,3401,US-Canada Border,06/01/2019 12:00:00 AM,Buses,61
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,258598
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,3286
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Full,3196
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Train Passengers,189
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,63
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,5527
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,29480
Nogales,Arizona,2604,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,34171
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,7
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,7
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,175687
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,401506
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,218228
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,724
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,1755
San Luis,Arizona,2608,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,2463
Sasabe,Arizona,2606,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,19
Sasabe,Arizona,2606,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,5193
Sasabe,Arizona,2606,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,2523
Andrade,California,2502,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,45775
Andrade,California,2502,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,97368
Andrade,California,2502,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,49732
Calexico,California,2503,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,307033
Calexico,California,2503,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,748066
Calexico,California,2503,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,412296
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,6000
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,150
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,25162
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,490025
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,268924
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,391
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Full,39
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Train Passengers,19
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,19
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,9867
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,22070
Calexico East,California,2507,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,31524
Warroad,Minnesota,3423,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,63
Cross Border Xpress,California,2582,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,131137
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,591
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,502
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,290190
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,971669
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,548531
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,174
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Train Passengers,38
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,19
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,18986
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,64305
Otay Mesa,California,2506,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,80456
San Ysidro,California,2504,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,6807
San Ysidro,California,2504,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,3513
San Ysidro,California,2504,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,917615
San Ysidro,California,2504,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,2176784
San Ysidro,California,2504,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,1246491
Tecate,California,2505,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,67655
Tecate,California,2505,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,149588
Tecate,California,2505,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,78983
Tecate,California,2505,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,2126
Tecate,California,2505,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,3463
Tecate,California,2505,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,5480
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,43
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Buses,1
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,190
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,23512
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,10482
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,464
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,9620
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,190
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Trains,95
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,879
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,4003
Warroad,Minnesota,3423,US-Canada Border,06/01/2019 12:00:00 AM,Buses,3
Warroad,Minnesota,3423,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,2
Warroad,Minnesota,3423,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,19459
Warroad,Minnesota,3423,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,10383
Warroad,Minnesota,3423,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,298
Eastport,Idaho,3302,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,4716
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,31
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Buses,3
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,11
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,20042
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,11341
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,306
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,30
Porthill,Idaho,3308,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,336
Bridgewater,Maine,127,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,5813
Bridgewater,Maine,127,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,3329
Bridgewater,Maine,127,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,186
Roseau,Minnesota,3426,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,7385
Roseau,Minnesota,3426,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,3964
Roseau,Minnesota,3426,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,182
Roseau,Minnesota,3426,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,110
Roseau,Minnesota,3426,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,290
Bridgewater,Maine,127,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,360
Bridgewater,Maine,127,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,546
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,237
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Buses,8
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,540
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,102085
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,60241
Santa Teresa,New Mexico,2408,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,16846
Roma,Texas,2310,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,22414
Fort Kent,Maine,110,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,101
Detroit,Michigan,3801,US-Canada Border,06/01/2019 12:00:00 AM,Trains,155
Detroit,Michigan,3801,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,486
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,32
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,25
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,38
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Trains,19
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,1879
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,3923
Calais,Maine,115,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,5768
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,179
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Buses,6
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,115
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,23646
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,13976
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,119
Eastport,Maine,103,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,121
